date,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WetBulbCelsius
3/25/2011 17:00,27,-3,89,-1.8
3/25/2011 18:00,25,-4,75,-1.6
3/25/2011 19:00,18,-8,56,-3
3/25/2011 20:00,16,-9,52,-3.3
3/25/2011 21:00,23,-5,82,-3.3
3/25/2011 22:00,23,-5,82,-3.3
3/25/2011 23:00,21,-6,78,-4
3/26/2011 0:00,18,-8,69,-4.6
3/26/2011 1:00,14,-10,58,-5.3
3/26/2011 2:00,14,-10,68,-6.7
3/26/2011 3:00,14,-10,74,-7.4
3/26/2011 4:00,12,-11,74,-8.5
3/26/2011 5:00,12,-11,77,-8.8
3/26/2011 6:00,10,-12,71,-9.1
3/26/2011 7:00,9,-13,60,-8.2
3/26/2011 8:00,7,-14,43,-6.4
3/26/2011 9:00,-4,-20,23,-6.6
3/26/2011 10:00,-6,-21,17,-5.4
3/26/2011 11:00,-4,-20,19,-5.3
3/26/2011 12:00,-4,-20,18,-4.6
3/26/2011 13:00,-2,-19,19,-4.1
3/26/2011 14:00,0,-18,21,-3.9
3/26/2011 15:00,3,-16,24,-3.6
3/26/2011 16:00,18,-8,52,-2.3
3/26/2011 17:00,27,-3,89,-1.8
3/26/2011 18:00,27,-3,89,-1.8
3/26/2011 19:00,28,-2,92,-1.5
3/26/2011 20:00,28,-2,92,-1.5
3/26/2011 21:00,27,-3,89,-1.8
3/26/2011 22:00,28,-2,92,-1.5
3/26/2011 23:00,27,-3,82,-1.1
3/27/2011 0:00,27,-3,89,-1.8
3/27/2011 1:00,25,-4,82,-2.2
3/27/2011 2:00,21,-6,69,-3
3/27/2011 3:00,19,-7,64,-3.4
3/27/2011 4:00,21,-6,75,-3.7
3/27/2011 5:00,21,-6,75,-3.7
3/27/2011 6:00,19,-7,69,-4.1
3/27/2011 7:00,23,-5,82,-3.3
3/27/2011 8:00,19,-7,64,-3.4
3/27/2011 9:00,18,-8,52,-2.3
3/27/2011 10:00,18,-8,52,-2.3
3/27/2011 11:00,18,-8,48,-1.7
3/27/2011 12:00,18,-8,48,-1.7
3/27/2011 13:00,18,-8,46,-1.4
3/27/2011 14:00,12,-11,36,-2.4
3/27/2011 15:00,9,-13,31,-2.8
3/27/2011 16:00,10,-12,33,-2.7
3/27/2011 17:00,14,-10,39,-2.1
3/27/2011 18:00,10,-12,33,-2.7
3/27/2011 19:00,10,-12,33,-2.7
3/27/2011 20:00,12,-11,36,-2.4
3/27/2011 21:00,9,-13,31,-2.8
3/27/2011 22:00,12,-11,37,-2.7
3/27/2011 23:00,12,-11,36,-2.4
3/28/2011 0:00,14,-10,36,-1.5
3/28/2011 1:00,14,-10,39,-2.1
3/28/2011 2:00,16,-9,42,-1.8
3/28/2011 3:00,18,-8,48,-1.7
3/28/2011 4:00,18,-8,48,-1.7
3/28/2011 5:00,19,-7,54,-2.2
3/28/2011 6:00,19,-7,59,-2.8
3/28/2011 7:00,19,-7,54,-2.2
3/28/2011 8:00,18,-8,48,-1.7
3/28/2011 9:00,18,-8,46,-1.4
3/28/2011 10:00,19,-7,48,-1.2
3/28/2011 11:00,18,-8,46,-1.4
3/28/2011 12:00,19,-7,45,-0.6
3/28/2011 13:00,19,-7,41,0
3/28/2011 14:00,21,-6,48,-0.3
3/28/2011 15:00,21,-6,45,0.2
3/28/2011 16:00,19,-7,41,0
3/28/2011 17:00,21,-6,48,-0.3
3/28/2011 18:00,23,-5,57,-0.5
3/28/2011 19:00,23,-5,59,-0.8
3/28/2011 20:00,23,-5,64,-1.4
3/28/2011 21:00,27,-3,89,-1.8
3/28/2011 22:00,27,-3,96,-2.4
3/28/2011 23:00,25,-4,92,-3.2
3/29/2011 0:00,25,-4,92,-3.2
3/29/2011 1:00,16,-9,63,-5
3/29/2011 2:00,14,-10,74,-7.4
3/29/2011 3:00,14,-10,74,-7.4
3/29/2011 4:00,14,-10,81,-8.1
3/29/2011 5:00,12,-11,77,-8.8
3/29/2011 6:00,12,-11,74,-8.4
3/29/2011 7:00,10,-12,62,-8.1
3/29/2011 8:00,5,-15,39,-6.7
3/29/2011 9:00,-9,-23,18,-7
3/29/2011 10:00,-11,-24,14,-5.8
3/29/2011 11:00,-13,-25,11,-5.2
3/29/2011 12:00,-13,-25,11,-4.9
3/29/2011 13:00,-13,-25,10,-4.2
3/29/2011 14:00,-8,-22,13,-3.9
3/29/2011 15:00,0,-18,19,-3.3
3/29/2011 16:00,-2,-19,19,-4.1
3/29/2011 17:00,-4,-20,18,-4.6
3/29/2011 18:00,-8,-22,16,-5.6
3/29/2011 19:00,-8,-22,16,-5.6
3/29/2011 20:00,-8,-22,16,-5.6
3/29/2011 21:00,-8,-22,16,-5.6
3/29/2011 22:00,3,-16,29,-5.2
3/29/2011 23:00,1,-17,26,-5.4
3/30/2011 0:00,9,-13,38,-4.4
3/30/2011 1:00,5,-15,32,-5
3/30/2011 2:00,9,-13,38,-4.4
3/30/2011 3:00,10,-12,40,-4.3
3/30/2011 4:00,10,-12,40,-4.3
3/30/2011 5:00,10,-12,40,-4.3
3/30/2011 6:00,16,-9,56,-4
3/30/2011 7:00,14,-10,51,-4.3
3/30/2011 8:00,16,-9,52,-3.3
3/30/2011 9:00,16,-9,48,-2.7
3/30/2011 10:00,16,-9,44,-2.1
3/30/2011 11:00,16,-9,42,-1.7
3/30/2011 12:00,18,-8,46,-1.4
3/30/2011 13:00,18,-8,40,-0.2
3/30/2011 14:00,19,-7,41,0
3/30/2011 15:00,19,-7,41,0
3/30/2011 16:00,19,-7,41,0
3/30/2011 17:00,19,-7,45,-0.6
3/30/2011 18:00,21,-6,52,-0.8
3/30/2011 19:00,21,-6,52,-0.8
3/30/2011 20:00,21,-6,52,-0.8
3/30/2011 21:00,21,-6,52,-0.8
3/30/2011 22:00,23,-5,64,-1.4
3/30/2011 23:00,23,-5,64,-1.4
3/31/2011 0:00,23,-5,64,-1.4
3/31/2011 1:00,23,-5,64,-1.4
3/31/2011 2:00,25,-4,75,-1.6
3/31/2011 3:00,25,-4,75,-1.6
3/31/2011 4:00,25,-4,75,-1.6
3/31/2011 5:00,25,-4,75,-1.6
3/31/2011 6:00,25,-4,75,-1.6
3/31/2011 7:00,25,-4,70,-0.9
3/31/2011 8:00,27,-3,70,0
3/31/2011 9:00,27,-3,58,1.5
3/31/2011 10:00,27,-3,49,2.6
3/31/2011 11:00,23,-5,37,2.6
3/31/2011 12:00,25,-4,41,3
3/31/2011 13:00,27,-3,41,4
3/31/2011 14:00,25,-4,38,3.5
3/31/2011 15:00,27,-3,41,4
3/31/2011 16:00,27,-3,41,4
3/31/2011 17:00,27,-3,41,4
3/31/2011 18:00,27,-3,41,4
3/31/2011 19:00,27,-3,41,4
3/31/2011 20:00,27,-3,41,4
3/31/2011 21:00,27,-3,41,4
3/31/2011 22:00,27,-3,41,4
3/31/2011 23:00,27,-3,41,4
4/1/2011 0:00,21,-6,55,-1.1
4/1/2011 1:00,21,-6,55,-1.1
4/1/2011 2:00,19,-7,50,-1.5
4/1/2011 3:00,21,-6,59,-1.8
4/1/2011 4:00,19,-7,59,-2.8
4/1/2011 5:00,19,-7,59,-2.8
4/1/2011 6:00,19,-7,54,-2.1
4/1/2011 7:00,18,-8,48,-1.7
4/1/2011 8:00,18,-8,40,-0.2
4/1/2011 9:00,10,-12,23,0
4/1/2011 10:00,7,-14,19,0.2
4/1/2011 11:00,10,-12,20,1.1
4/1/2011 12:00,3,-16,13,0.9
4/1/2011 13:00,1,-17,11,1.3
4/1/2011 14:00,3,-16,12,1.4
4/1/2011 15:00,3,-16,12,1.4
4/1/2011 16:00,9,-13,16,2.4
4/1/2011 17:00,3,-16,12,1.4
4/1/2011 18:00,5,-15,16,0.5
4/1/2011 19:00,14,-10,29,0.2
4/1/2011 20:00,12,-11,28,-0.5
4/1/2011 21:00,12,-11,30,-1.1
4/1/2011 22:00,14,-10,39,-2.1
4/1/2011 23:00,10,-12,33,-2.7
4/2/2011 0:00,10,-12,30,-2
4/2/2011 1:00,14,-10,39,-2.1
4/2/2011 2:00,14,-10,36,-1.5
4/2/2011 3:00,18,-8,48,-1.7
4/2/2011 4:00,18,-8,46,-1.4
4/2/2011 5:00,14,-10,36,-1.5
4/2/2011 6:00,16,-9,39,-1.1
4/2/2011 7:00,16,-9,30,0.8
4/2/2011 8:00,14,-10,20,2.8
4/2/2011 9:00,10,-12,16,2.5
4/2/2011 10:00,12,-11,17,3.3
4/2/2011 11:00,12,-11,17,3.3
4/2/2011 12:00,14,-10,18,3.6
4/2/2011 13:00,18,-8,23,3.6
4/2/2011 14:00,18,-8,23,3.6
4/2/2011 15:00,18,-8,23,3.6
4/2/2011 16:00,18,-8,23,3.6
4/2/2011 17:00,18,-8,23,3.6
4/2/2011 18:00,18,-8,24,3.4
4/2/2011 19:00,19,-7,25,3.5
4/2/2011 20:00,19,-7,25,3.5
4/2/2011 21:00,21,-6,28,3.9
4/2/2011 22:00,21,-6,30,3.3
4/2/2011 23:00,21,-6,32,2.8
4/3/2011 0:00,21,-6,32,2.8
4/3/2011 1:00,23,-5,37,2.6
4/3/2011 2:00,21,-6,34,2.2
4/3/2011 3:00,23,-5,40,2
4/3/2011 4:00,23,-5,40,2
4/3/2011 5:00,23,-5,40,2
4/3/2011 6:00,23,-5,40,2
4/3/2011 7:00,23,-5,40,2
4/3/2011 8:00,23,-5,40,2
4/3/2011 9:00,23,-5,40,2
4/3/2011 10:00,23,-5,40,2
4/3/2011 11:00,23,-5,40,2
4/3/2011 12:00,23,-5,40,2
4/3/2011 13:00,23,-5,40,2
4/3/2011 14:00,23,-5,40,2
4/3/2011 15:00,23,-5,40,2
4/3/2011 16:00,27,-3,96,-2.4
4/3/2011 17:00,27,-3,96,-2.4
4/3/2011 18:00,27,-3,96,-2.4
4/3/2011 19:00,27,-3,96,-2.4
4/3/2011 20:00,27,-3,96,-2.4
4/3/2011 21:00,27,-3,96,-2.4
4/3/2011 22:00,27,-3,96,-2.4
4/3/2011 23:00,27,-3,96,-2.4
4/4/2011 0:00,27,-3,96,-2.4
4/4/2011 1:00,27,-3,96,-2.4
4/4/2011 2:00,27,-3,96,-2.4
4/4/2011 3:00,27,-3,96,-2.4
4/4/2011 4:00,27,-3,96,-2.4
4/4/2011 5:00,27,-3,96,-2.4
4/4/2011 6:00,27,-3,96,-2.4
4/4/2011 7:00,27,-3,96,-2.4
4/4/2011 8:00,27,-3,96,-2.4
4/4/2011 9:00,1,-17,35,-7.8
4/4/2011 10:00,-6,-21,22,-7.5
4/4/2011 11:00,-6,-21,22,-7.5
4/4/2011 12:00,-6,-21,22,-7.5
4/4/2011 13:00,-6,-21,22,-7.5
4/4/2011 14:00,-6,-21,22,-7.5
4/4/2011 15:00,-6,-21,22,-7.5
4/4/2011 16:00,5,-15,27,-3.7
4/4/2011 17:00,5,-15,27,-3.7
4/4/2011 18:00,5,-15,27,-3.7
4/4/2011 19:00,5,-15,27,-3.7
4/4/2011 20:00,5,-15,27,-3.7
4/4/2011 21:00,5,-15,27,-3.7
4/4/2011 22:00,5,-15,27,-3.7
4/4/2011 23:00,5,-15,27,-3.7
4/5/2011 0:00,5,-15,27,-3.7
4/5/2011 1:00,5,-15,27,-3.7
4/5/2011 2:00,5,-15,27,-3.7
4/5/2011 3:00,5,-15,27,-3.7
4/5/2011 4:00,5,-15,27,-3.7
4/5/2011 5:00,5,-15,27,-3.7
4/5/2011 6:00,5,-15,27,-3.7
4/5/2011 7:00,5,-15,27,-3.7
4/5/2011 8:00,5,-15,27,-3.7
4/5/2011 9:00,5,-15,27,-3.7
4/5/2011 10:00,5,-15,27,-3.7
4/5/2011 11:00,5,-15,27,-3.7
4/5/2011 12:00,5,-15,27,-3.7
4/5/2011 13:00,5,-15,27,-3.7
4/5/2011 14:00,5,-15,27,-3.7
4/5/2011 15:00,5,-15,27,-3.7
4/5/2011 16:00,5,-15,27,-3.7
4/5/2011 17:00,5,-15,27,-3.7
4/5/2011 18:00,5,-15,27,-3.7
4/5/2011 19:00,5,-15,27,-3.7
4/5/2011 20:00,5,-15,27,-3.7
4/5/2011 21:00,5,-15,27,-3.7
4/5/2011 22:00,5,-15,27,-3.7
4/5/2011 23:00,10,-12,26,-0.9
4/6/2011 0:00,10,-12,26,-0.9
4/6/2011 1:00,10,-12,26,-0.9
4/6/2011 2:00,10,-12,26,-0.9
4/6/2011 3:00,10,-12,26,-0.9
4/6/2011 4:00,10,-12,26,-0.9
4/6/2011 5:00,10,-12,26,-0.9
4/6/2011 6:00,10,-12,26,-0.9
4/6/2011 7:00,10,-12,28,-1.5
4/6/2011 8:00,10,-12,24,-0.3
4/6/2011 9:00,10,-12,24,-0.3
4/6/2011 10:00,10,-12,24,-0.3
4/6/2011 11:00,12,-11,26,0
4/6/2011 12:00,14,-10,29,0.2
4/6/2011 13:00,18,-8,37,0.3
4/6/2011 14:00,19,-7,38,0.5
4/6/2011 15:00,21,-6,45,0.2
4/6/2011 16:00,23,-5,49,0.6
4/6/2011 17:00,30,-1,85,0.1
4/6/2011 18:00,32,0,100,0
4/6/2011 19:00,32,0,100,0
4/6/2011 20:00,30,-1,92,-0.4
4/6/2011 21:00,30,-1,100,-1.1
4/6/2011 22:00,30,-1,100,-1.1
4/6/2011 23:00,30,-1,100,-1.1
4/7/2011 0:00,30,-1,100,-1.1
4/7/2011 1:00,30,-1,100,-1.1
4/7/2011 2:00,30,-1,100,-1.1
4/7/2011 3:00,28,-2,92,-1.5
4/7/2011 4:00,28,-2,92,-1.5
4/7/2011 5:00,28,-2,92,-1.5
4/7/2011 6:00,28,-2,92,-1.5
4/7/2011 7:00,30,-1,100,-1.1
4/7/2011 8:00,30,-1,92,-0.4
4/7/2011 9:00,30,-1,85,0.1
4/7/2011 10:00,30,-1,85,0.1
4/7/2011 11:00,23,-5,57,-0.5
4/7/2011 12:00,28,-2,70,0.5
4/7/2011 13:00,21,-6,45,0.2
4/7/2011 14:00,21,-6,48,-0.3
4/7/2011 15:00,19,-7,41,0
4/7/2011 16:00,19,-7,41,0
4/7/2011 17:00,19,-7,41,0
4/7/2011 18:00,28,-2,73,0.2
4/7/2011 19:00,28,-2,73,0.2
4/7/2011 20:00,30,-1,79,0.7
4/7/2011 21:00,28,-2,73,0.2
4/7/2011 22:00,25,-4,62,-0.1
4/7/2011 23:00,21,-6,52,-0.9
4/8/2011 0:00,21,-6,55,-1.2
4/8/2011 1:00,21,-6,55,-1.2
4/8/2011 2:00,23,-5,59,-0.8
4/8/2011 3:00,19,-7,50,-1.5
4/8/2011 4:00,19,-7,50,-1.5
4/8/2011 5:00,21,-6,55,-1.2
4/8/2011 6:00,23,-5,59,-0.8
4/8/2011 7:00,28,-2,85,-0.9
4/8/2011 8:00,21,-6,55,-1.2
4/8/2011 9:00,27,-3,70,0
4/8/2011 10:00,28,-2,73,0.2
4/8/2011 11:00,25,-4,57,0.4
4/8/2011 12:00,23,-5,49,0.6
4/8/2011 13:00,18,-8,37,0.3
4/8/2011 14:00,16,-9,31,0.5
4/8/2011 15:00,14,-10,29,0.2
4/8/2011 16:00,12,-11,26,0
4/8/2011 17:00,14,-10,29,0.2
4/8/2011 18:00,14,-10,29,0.2
4/8/2011 19:00,14,-10,31,-0.3
4/8/2011 20:00,16,-9,34,0
4/8/2011 21:00,18,-8,37,0.3
4/8/2011 22:00,19,-7,41,0
4/8/2011 23:00,18,-8,37,0.3
4/9/2011 0:00,18,-8,37,0.3
4/9/2011 1:00,18,-8,40,-0.2
4/9/2011 2:00,25,-4,62,-0.1
4/9/2011 3:00,28,-2,79,-0.3
4/9/2011 4:00,28,-2,73,0.2
4/9/2011 5:00,28,-2,79,-0.3
4/9/2011 6:00,28,-2,79,-0.3
4/9/2011 7:00,28,-2,79,-0.3
4/9/2011 8:00,28,-2,79,-0.3
4/9/2011 9:00,32,0,100,0
4/9/2011 10:00,25,-4,64,-0.4
4/9/2011 11:00,27,-3,70,0
4/9/2011 12:00,30,-1,85,0.1
4/9/2011 13:00,30,-1,92,-0.4
4/9/2011 14:00,30,-1,92,-0.4
4/9/2011 15:00,28,-2,92,-1.5
4/9/2011 16:00,27,-3,89,-1.8
4/9/2011 17:00,23,-5,82,-3.3
4/9/2011 18:00,23,-5,85,-3.6
4/9/2011 19:00,18,-8,75,-5.3
4/9/2011 20:00,16,-9,69,-5.7
4/9/2011 21:00,14,-10,68,-6.7
4/9/2011 22:00,14,-10,74,-7.4
4/9/2011 23:00,9,-13,60,-8.2
4/10/2011 0:00,12,-11,74,-8.5
4/10/2011 1:00,9,-13,65,-8.9
4/10/2011 2:00,9,-13,65,-8.9
4/10/2011 3:00,9,-13,60,-8.2
4/10/2011 4:00,10,-12,68,-8.8
4/10/2011 5:00,14,-10,81,-8.1
4/10/2011 6:00,14,-10,81,-8.1
4/10/2011 7:00,14,-10,74,-7.4
4/10/2011 8:00,14,-10,68,-6.7
4/10/2011 9:00,14,-10,63,-6
4/10/2011 10:00,18,-8,69,-4.6
4/10/2011 11:00,12,-11,51,-5.3
4/10/2011 12:00,16,-9,61,-4.6
4/10/2011 13:00,16,-9,56,-4
4/10/2011 14:00,18,-8,61,-3.6
4/10/2011 15:00,19,-7,64,-3.4
4/10/2011 16:00,16,-9,56,-4
4/10/2011 17:00,14,-10,51,-4.3
4/10/2011 18:00,19,-7,69,-4.1
4/10/2011 19:00,19,-7,69,-4.1
4/10/2011 20:00,21,-6,75,-3.7
4/10/2011 21:00,19,-7,72,-4.4
4/10/2011 22:00,16,-9,63,-5
4/10/2011 23:00,14,-10,63,-6
4/11/2011 0:00,14,-10,63,-6
4/11/2011 1:00,14,-10,74,-7.4
4/11/2011 2:00,14,-10,74,-7.4
4/11/2011 3:00,14,-10,74,-7.4
4/11/2011 4:00,12,-11,74,-8.4
4/11/2011 5:00,12,-11,74,-8.4
4/11/2011 6:00,12,-11,68,-7.7
4/11/2011 7:00,12,-11,53,-5.6
4/11/2011 8:00,18,-8,56,-3
4/11/2011 9:00,9,-13,32,-3.1
4/11/2011 10:00,9,-13,27,-1.6
4/11/2011 11:00,1,-17,16,-1.3
4/11/2011 12:00,9,-13,22,-0.1
4/11/2011 13:00,16,-9,30,0.8
4/11/2011 14:00,18,-8,33,1.2
4/11/2011 15:00,18,-8,30,1.7
4/11/2011 16:00,18,-8,33,1.2
4/11/2011 17:00,18,-8,34,0.9
4/11/2011 18:00,16,-9,34,0
4/11/2011 19:00,19,-7,41,0
4/11/2011 20:00,14,-10,33,-0.8
4/11/2011 21:00,19,-7,45,-0.6
4/11/2011 22:00,14,-10,39,-2.1
4/11/2011 23:00,10,-12,33,-2.7
4/12/2011 0:00,9,-13,29,-2.2
4/12/2011 1:00,7,-14,23,-1.2
4/12/2011 2:00,9,-13,27,-1.6
4/12/2011 3:00,3,-16,19,-1.7
4/12/2011 4:00,10,-12,33,-2.7
4/12/2011 5:00,9,-13,31,-2.8
4/12/2011 6:00,7,-14,24,-1.8
4/12/2011 7:00,3,-16,19,-1.7
4/12/2011 8:00,5,-15,19,-0.9
4/12/2011 9:00,7,-14,20,-0.3
4/12/2011 10:00,5,-15,17,0
4/12/2011 11:00,7,-14,17,0.7
4/12/2011 12:00,7,-14,17,0.7
4/12/2011 13:00,7,-14,17,0.7
4/12/2011 14:00,5,-15,16,0.5
4/12/2011 15:00,3,-16,14,0.3
4/12/2011 16:00,3,-16,14,0.3
4/12/2011 17:00,7,-14,19,0.1
4/12/2011 18:00,9,-13,22,-0.1
4/12/2011 19:00,10,-12,24,-0.2
4/12/2011 20:00,12,-11,30,-1.2
4/12/2011 21:00,14,-10,39,-2.1
4/12/2011 22:00,14,-10,40,-2.4
4/12/2011 23:00,14,-10,44,-3
4/13/2011 0:00,12,-11,40,-3.3
4/13/2011 1:00,14,-10,47,-3.7
4/13/2011 2:00,14,-10,47,-3.7
4/13/2011 3:00,14,-10,47,-3.7
4/13/2011 4:00,14,-10,47,-3.7
4/13/2011 5:00,14,-10,47,-3.7
4/13/2011 6:00,19,-7,54,-2.1
4/13/2011 7:00,19,-7,45,-0.6
4/13/2011 8:00,9,-13,25,-1
4/13/2011 9:00,10,-12,24,-0.2
4/13/2011 10:00,9,-13,22,-0.1
4/13/2011 11:00,14,-10,24,1.6
4/13/2011 12:00,14,-10,27,0.5
4/13/2011 13:00,12,-11,25,0.2
4/13/2011 14:00,14,-10,25,1.1
4/13/2011 15:00,5,-15,18,-0.6
4/13/2011 16:00,9,-13,22,-0.1
4/13/2011 17:00,12,-11,25,0.2
4/13/2011 18:00,12,-11,26,0
4/13/2011 19:00,7,-14,23,-1.3
4/13/2011 20:00,12,-11,30,-1.2
4/13/2011 21:00,23,-5,57,-0.5
4/13/2011 22:00,32,0,100,0
4/13/2011 23:00,30,-1,92,-0.4
4/14/2011 0:00,19,-7,59,-2.8
4/14/2011 1:00,21,-6,64,-2.4
4/14/2011 2:00,23,-5,75,-2.6
4/14/2011 3:00,23,-5,75,-2.6
4/14/2011 4:00,23,-5,82,-3.3
4/14/2011 5:00,25,-4,92,-3.2
4/14/2011 6:00,27,-3,100,-2.7
4/14/2011 7:00,27,-3,96,-2.4
4/14/2011 8:00,23,-5,82,-3.3
4/14/2011 9:00,23,-5,82,-3.3
4/14/2011 10:00,23,-5,82,-3.3
4/14/2011 11:00,23,-5,75,-2.6
4/14/2011 12:00,27,-3,89,-1.8
4/14/2011 13:00,27,-3,96,-2.4
4/14/2011 14:00,27,-3,89,-1.8
4/14/2011 15:00,21,-6,59,-1.8
4/14/2011 16:00,19,-7,59,-2.8
4/14/2011 17:00,18,-8,56,-3
4/14/2011 18:00,18,-8,56,-3
4/14/2011 19:00,18,-8,56,-3
4/14/2011 20:00,14,-10,47,-3.7
4/14/2011 21:00,14,-10,56,-5
4/14/2011 22:00,9,-13,41,-5.1
4/14/2011 23:00,10,-12,47,-5.6
4/15/2011 0:00,10,-12,49,-6
4/15/2011 1:00,12,-11,63,-7
4/15/2011 2:00,10,-12,57,-7.3
4/15/2011 3:00,12,-11,68,-7.7
4/15/2011 4:00,10,-12,68,-8.8
4/15/2011 5:00,9,-13,68,-9.3
4/15/2011 6:00,9,-13,60,-8.2
4/15/2011 7:00,9,-13,51,-6.8
4/15/2011 8:00,7,-14,41,-6
4/15/2011 9:00,7,-14,35,-4.7
4/15/2011 10:00,1,-17,22,-4.1
4/15/2011 11:00,3,-16,24,-3.6
4/15/2011 12:00,-4,-20,16,-3.6
4/15/2011 13:00,-4,-20,15,-3
4/15/2011 14:00,-2,-19,16,-2.8
4/15/2011 15:00,3,-16,20,-2.3
4/15/2011 16:00,5,-15,22,-2.1
4/15/2011 17:00,5,-15,22,-2.1
4/15/2011 18:00,7,-14,26,-2.5
4/15/2011 19:00,12,-11,37,-2.7
4/15/2011 20:00,18,-8,52,-2.3
4/15/2011 21:00,18,-8,56,-3
4/15/2011 22:00,18,-8,56,-3
4/15/2011 23:00,16,-9,52,-3.3
4/16/2011 0:00,16,-9,56,-4
4/16/2011 1:00,14,-10,51,-4.3
4/16/2011 2:00,14,-10,51,-4.3
4/16/2011 3:00,14,-10,47,-3.7
4/16/2011 4:00,14,-10,47,-3.7
4/16/2011 5:00,18,-8,56,-3
4/16/2011 6:00,12,-11,43,-4
4/16/2011 7:00,18,-8,52,-2.3
4/16/2011 8:00,9,-13,31,-2.8
4/16/2011 9:00,21,-6,42,0.8
4/16/2011 10:00,23,-5,42,1.8
4/16/2011 11:00,21,-6,37,1.7
4/16/2011 12:00,21,-6,34,2.2
4/16/2011 13:00,23,-5,32,3.7
4/16/2011 14:00,19,-7,27,3
4/16/2011 15:00,18,-8,26,2.8
4/16/2011 16:00,18,-8,26,2.8
4/16/2011 17:00,18,-8,28,2.3
4/16/2011 18:00,18,-8,33,1.2
4/16/2011 19:00,18,-8,34,0.9
4/16/2011 20:00,21,-6,45,0.3
4/16/2011 21:00,25,-4,62,0
4/16/2011 22:00,23,-5,57,-0.5
4/16/2011 23:00,21,-6,52,-0.8
4/17/2011 0:00,23,-5,59,-0.8
4/17/2011 1:00,23,-5,59,-0.8
4/17/2011 2:00,21,-6,55,-1.2
4/17/2011 3:00,23,-5,59,-0.8
4/17/2011 4:00,21,-6,55,-1.2
4/17/2011 5:00,23,-5,64,-1.4
4/17/2011 6:00,25,-4,62,0
4/17/2011 7:00,23,-5,45,1.2
4/17/2011 8:00,23,-5,35,3.2
4/17/2011 9:00,21,-6,30,3.3
4/17/2011 10:00,21,-6,30,3.3
4/17/2011 11:00,21,-6,28,3.9
4/17/2011 12:00,19,-7,25,3.5
4/17/2011 13:00,21,-6,27,4.1
4/17/2011 14:00,23,-5,29,4.5
4/17/2011 15:00,25,-4,33,4.6
4/17/2011 16:00,25,-4,33,4.6
4/17/2011 17:00,25,-4,33,4.6
4/17/2011 18:00,23,-5,32,3.7
4/17/2011 19:00,27,-3,38,4.5
4/17/2011 20:00,27,-3,38,4.5
4/17/2011 21:00,25,-4,38,3.5
4/17/2011 22:00,23,-5,32,3.7
4/17/2011 23:00,19,-7,29,2.4
4/18/2011 0:00,21,-6,32,2.8
4/18/2011 1:00,23,-5,35,3.2
4/18/2011 2:00,23,-5,40,2.1
4/18/2011 3:00,23,-5,37,2.6
4/18/2011 4:00,25,-4,44,2.4
4/18/2011 5:00,27,-3,49,2.6
4/18/2011 6:00,27,-3,49,2.6
4/18/2011 7:00,27,-3,44,3.4
4/18/2011 8:00,23,-5,35,3.1
4/18/2011 9:00,23,-5,35,3.2
4/18/2011 10:00,23,-5,32,3.7
4/18/2011 11:00,21,-6,28,3.8
4/18/2011 12:00,21,-6,28,3.8
4/18/2011 13:00,19,-7,25,3.5
4/18/2011 14:00,23,-5,32,3.7
4/18/2011 15:00,27,-3,41,3.9
4/18/2011 16:00,34,1,76,3.1
4/18/2011 17:00,36,2,89,3
4/18/2011 18:00,36,2,96,2.5
4/18/2011 19:00,36,2,89,3
4/18/2011 20:00,36,2,89,3
4/18/2011 21:00,36,2,89,3
4/18/2011 22:00,34,1,92,1.7
4/18/2011 23:00,32,0,100,0
4/19/2011 0:00,32,0,100,0
4/19/2011 1:00,32,0,100,0
4/19/2011 2:00,32,0,100,0
4/19/2011 3:00,32,0,100,0
4/19/2011 4:00,32,0,100,0
4/19/2011 5:00,32,0,100,0
4/19/2011 6:00,30,-1,92,-0.4
4/19/2011 7:00,30,-1,85,0.1
4/19/2011 8:00,28,-2,73,0.2
4/19/2011 9:00,28,-2,65,1.1
4/19/2011 10:00,30,-1,65,2.1
4/19/2011 11:00,32,0,82,1.4
4/19/2011 12:00,32,0,65,3.2
4/19/2011 13:00,28,-2,51,2.8
4/19/2011 14:00,25,-4,44,2.5
4/19/2011 15:00,23,-5,42,1.8
4/19/2011 16:00,19,-7,35,1
4/19/2011 17:00,19,-7,38,0.5
4/19/2011 18:00,19,-7,38,0.5
4/19/2011 19:00,27,-3,62,0.9
4/19/2011 20:00,28,-2,70,0.5
4/19/2011 21:00,28,-2,70,0.5
4/19/2011 22:00,30,-1,79,0.7
4/19/2011 23:00,28,-2,73,0.2
4/20/2011 0:00,28,-2,79,-0.3
4/20/2011 1:00,28,-2,79,-0.3
4/20/2011 2:00,28,-2,79,-0.3
4/20/2011 3:00,28,-2,73,0.2
4/20/2011 4:00,28,-2,73,0.2
4/20/2011 5:00,28,-2,73,0.2
4/20/2011 6:00,28,-2,70,0.5
4/20/2011 7:00,28,-2,56,2.2
4/20/2011 8:00,27,-3,48,2.9
4/20/2011 9:00,23,-5,37,2.6
4/20/2011 10:00,23,-5,35,3.2
4/20/2011 11:00,21,-6,32,2.8
4/20/2011 12:00,19,-7,27,3
4/20/2011 13:00,21,-6,28,3.9
4/20/2011 14:00,19,-7,25,3.5
4/20/2011 15:00,21,-6,28,3.9
4/20/2011 16:00,19,-7,27,3
